cycle_id,cell_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth
348,cell_12,2024-03-27 18:00:00,3.7232,3.5587,3.8838,1.0314,1.5405,26.1,35.2,0.1584,0.9483,107.27,100.01,94.199
349,cell_12,2024-03-28 00:00:00,3.6815,3.5183,3.839,1.035,1.5652,24.06,32.92,0.1071,0.9466,109.96,104.5,94.741
350,cell_12,2024-03-28 06:00:00,3.7046,3.5361,3.8649,0.9594,1.4594,24.38,32.65,0.1502,0.9579,120.39,117.2,93.798
351,cell_12,2024-03-28 12:00:00,3.7065,3.5328,3.8595,0.9973,1.5794,23.57,31.57,0.1604,0.9447,114.03,111.47,93.992
352,cell_12,2024-03-28 18:00:00,3.6916,3.5257,3.8471,0.9568,1.461,25.33,33.33,0.1562,0.9698,116.52,115.61,94.214
353,cell_12,2024-03-29 00:00:00,3.6876,3.5233,3.8455,1.1304,1.6304,26.23,34.23,0.1376,0.9445,95.98,94.97,94.316
354,cell_12,2024-03-29 06:00:00,3.6978,3.5318,3.8585,0.953,1.453,22.14,30.14,0.1551,0.9391,114.21,115.78,93.604
355,cell_12,2024-03-29 12:00:00,3.6867,3.52,3.8467,1.0127,1.557,25.83,36.29,0.1312,0.9626,105.45,109.61,93.312
356,cell_12,2024-03-29 18:00:00,3.6794,3.5141,3.8324,1.0223,1.5223,24.26,33.6,0.1776,0.9563,111.47,101.59,93.882
357,cell_12,2024-03-30 00:00:00,3.676,3.5096,3.8293,0.9667,1.5613,24.86,35.44,0.1666,0.9541,116.05,110.14,93.437
358,cell_12,2024-03-30 06:00:00,3.6757,3.505,3.8338,0.957,1.5223,23.4,31.4,0.131,0.9478,115.22,115.9,93.769
359,cell_12,2024-03-30 12:00:00,3.6931,3.5181,3.8507,0.986,1.486,24.07,33.05,0.1775,0.9467,119.37,112.2,93.862
360,cell_12,2024-03-30 18:00:00,3.697,3.5258,3.8502,0.9567,1.4954,27.99,35.99,0.1539,0.9548,117.29,115.91,93.505
361,cell_12,2024-03-31 00:00:00,3.6806,3.5145,3.8423,1.0094,1.5094,24.49,32.49,0.1274,0.9446,116.67,110.76,93.561
362,cell_12,2024-03-31 06:00:00,3.6957,3.5196,3.8503,0.9575,1.4575,24.98,37.08,0.1734,0.968,116.11,109.28,93.889
363,cell_12,2024-03-31 12:00:00,3.6957,3.5306,3.8487,1.0073,1.5073,23.63,31.63,0.1829,0.9526,113.31,107.3,93.971
364,cell_12,2024-03-31 18:00:00,3.694,3.5275,3.8493,0.8968,1.3968,28.87,38.77,0.1449,0.9475,122.94,114.79,93.656
365,cell_12,2024-04-01 00:00:00,3.6973,3.5316,3.8598,0.9597,1.4959,25.7,34.2,0.1573,0.9461,122.22,111.6,93.694
366,cell_12,2024-04-01 06:00:00,3.6921,3.5254,3.861,0.979,1.4917,24.97,32.97,0.1497,0.9381,111.59,103.77,93.306
367,cell_12,2024-04-01 12:00:00,3.7038,3.538,3.857,1.05,1.5712,26.38,34.38,0.1616,0.9573,103.81,100.84,93.678
368,cell_12,2024-04-01 18:00:00,3.6965,3.5303,3.8498,0.9076,1.4078,25.53,34.29,0.1659,0.9423,125.35,117.73,93.525
369,cell_12,2024-04-02 00:00:00,3.678,3.5058,3.8372,1.0508,1.5508,24.74,34.16,0.1697,0.9487,105.1,103.72,93.667
370,cell_12,2024-04-02 06:00:00,3.7095,3.543,3.8625,1.033,1.533,24.81,32.81,0.113,0.9755,113.34,100.7,94.068
371,cell_12,2024-04-02 12:00:00,3.6803,3.5057,3.8423,0.9107,1.466,22.69,30.69,0.1396,0.932,118.29,121.44,93.305
372,cell_12,2024-04-02 18:00:00,3.6908,3.5258,3.8438,1.0269,1.5269,24.45,33.07,0.1693,0.949,105.02,99.16,93.996
373,cell_12,2024-04-03 00:00:00,3.7161,3.5433,3.8692,0.9535,1.5233,24.24,32.24,0.136,0.9363,112.35,113.38,93.701
374,cell_12,2024-04-03 06:00:00,3.6953,3.5294,3.8641,1.0286,1.5286,25.48,35.92,0.1569,0.9446,107.09,108.29,93.635
375,cell_12,2024-04-03 12:00:00,3.6818,3.5099,3.8352,1.0315,1.5338,24.68,32.68,0.1317,0.9486,111.96,107.17,93.382
376,cell_12,2024-04-03 18:00:00,3.694,3.5215,3.8602,1.0397,1.5551,26.03,35.0,0.1636,0.937,112.75,103.04,93.727
377,cell_12,2024-04-04 00:00:00,3.6967,3.5324,3.8651,0.9714,1.5305,25.15,35.74,0.1507,0.9541,121.18,106.5,94.294
378,cell_12,2024-04-04 06:00:00,3.6913,3.5124,3.8483,1.0341,1.5826,23.74,31.74,0.1621,0.9647,112.43,98.05,92.879
379,cell_12,2024-04-04 12:00:00,3.6845,3.5016,3.844,1.077,1.5924,27.23,36.16,0.1579,0.9533,101.6,100.7,93.056
380,cell_12,2024-04-04 18:00:00,3.6776,3.5116,3.8308,0.9854,1.4892,24.42,32.69,0.1219,0.9584,114.56,103.99,93.59
381,cell_12,2024-04-05 00:00:00,3.679,3.4988,3.8321,0.9918,1.4918,25.83,34.16,0.1919,0.9662,111.73,102.76,93.741
382,cell_12,2024-04-05 06:00:00,3.6831,3.5179,3.8397,1.0355,1.5355,23.03,31.03,0.1238,0.9561,111.08,102.84,93.925
383,cell_12,2024-04-05 12:00:00,3.7036,3.5381,3.86,0.8577,1.4708,26.16,34.47,0.1997,0.9264,136.57,120.52,93.779
384,cell_12,2024-04-05 18:00:00,3.6769,3.5088,3.835,0.9509,1.4509,22.55,30.55,0.1068,0.9518,113.11,114.77,92.74
385,cell_12,2024-04-06 00:00:00,3.6915,3.5154,3.8481,1.0504,1.5504,27.91,38.39,0.1514,0.925,106.38,101.69,93.285
386,cell_12,2024-04-06 06:00:00,3.7036,3.5362,3.8572,1.0077,1.5077,26.03,34.03,0.1218,0.9428,110.24,109.2,93.048
387,cell_12,2024-04-06 12:00:00,3.6966,3.53,3.8499,0.9892,1.4892,24.67,36.22,0.1823,0.935,117.88,106.34,93.366
388,cell_12,2024-04-06 18:00:00,3.7035,3.5331,3.8606,0.9529,1.4529,25.86,33.86,0.1297,0.9527,121.48,116.06,92.885
389,cell_12,2024-04-07 00:00:00,3.6831,3.5043,3.8368,1.0013,1.5013,23.1,31.1,0.1281,0.941,115.03,110.77,92.641
390,cell_12,2024-04-07 06:00:00,3.6957,3.5281,3.8492,0.9735,1.4896,24.7,33.51,0.1507,0.953,117.42,109.47,92.965
391,cell_12,2024-04-07 12:00:00,3.7011,3.5325,3.8685,0.9127,1.4492,26.12,34.66,0.1786,0.9578,127.51,112.45,93.093
392,cell_12,2024-04-07 18:00:00,3.699,3.514,3.8525,1.0651,1.5828,25.86,34.76,0.1747,0.9404,110.05,94.92,93.061
393,cell_12,2024-04-08 00:00:00,3.6983,3.5307,3.8519,0.9653,1.4653,24.99,33.71,0.1455,0.9525,111.28,114.61,92.951
394,cell_12,2024-04-08 06:00:00,3.6772,3.5091,3.8395,0.9864,1.4864,25.47,33.47,0.1436,0.9238,117.5,107.31,92.763
395,cell_12,2024-04-08 12:00:00,3.696,3.5174,3.856,0.9108,1.4108,26.62,34.62,0.1604,0.9351,123.04,112.63,92.906
396,cell_12,2024-04-08 18:00:00,3.695,3.5262,3.8513,0.9732,1.4732,26.08,35.25,0.1488,0.9627,112.49,107.95,93.391
397,cell_12,2024-04-09 00:00:00,3.6887,3.5082,3.842,1.0503,1.5503,22.18,30.18,0.1516,0.9412,107.56,106.08,93.491
398,cell_12,2024-04-09 06:00:00,3.6832,3.5154,3.8499,1.0465,1.5465,24.99,33.23,0.1472,0.9447,106.43,106.05,92.853
399,cell_12,2024-04-09 12:00:00,3.6941,3.5266,3.8475,1.0013,1.5144,25.03,33.03,0.1622,0.9418,111.95,102.65,93.033
400,cell_12,2024-04-09 18:00:00,3.6789,3.5102,3.8396,0.9688,1.4688,23.12,31.63,0.159,0.9327,113.12,108.92,92.507
401,cell_12,2024-04-10 00:00:00,3.6854,3.5111,3.8403,1.0013,1.5805,23.42,31.61,0.1804,0.9397,113.24,109.45,93.131
402,cell_12,2024-04-10 06:00:00,3.6984,3.5179,3.852,1.0253,1.6406,27.25,35.25,0.1373,0.9499,110.32,105.39,92.621
403,cell_12,2024-04-10 12:00:00,3.6989,3.5191,3.8528,0.9252,1.4252,23.91,35.32,0.1371,0.9461,114.53,115.65,92.345
404,cell_12,2024-04-10 18:00:00,3.6944,3.5216,3.866,1.0125,1.5125,24.36,35.35,0.1481,0.9607,113.28,108.41,93.071
405,cell_12,2024-04-11 00:00:00,3.6845,3.5039,3.8382,1.0383,1.5383,23.8,33.63,0.146,0.9438,107.68,105.21,92.752
406,cell_12,2024-04-11 06:00:00,3.6786,3.5115,3.832,0.997,1.497,25.62,35.4,0.1673,0.9499,116.3,107.68,93.143
407,cell_12,2024-04-11 12:00:00,3.6817,3.5141,3.8352,0.999,1.5333,25.42,33.63,0.1289,0.9446,113.36,105.99,92.973
408,cell_12,2024-04-11 18:00:00,3.7014,3.5322,3.8593,0.9637,1.4637,27.91,36.52,0.1754,0.9593,120.66,112.89,92.337
409,cell_12,2024-04-12 00:00:00,3.6907,3.5219,3.8587,1.0149,1.5149,24.2,33.06,0.1443,0.9357,112.02,106.79,92.496
1,cell_13,2024-01-01 00:00:00,3.7105,3.5599,3.8607,1.2845,1.9345,32.22,40.22,0.1394,0.9479,93.23,89.22,99.76
2,cell_13,2024-01-01 06:00:00,3.7022,3.5514,3.8523,1.3587,2.0087,29.67,37.67,0.1209,0.9525,91.31,82.47,99.686
3,cell_13,2024-01-01 12:00:00,3.7113,3.562,3.8647,1.3481,2.0006,31.44,42.45,0.1267,0.9561,92.14,88.72,100.257
4,cell_13,2024-01-01 18:00:00,3.6771,3.5259,3.8277,1.2507,1.9007,29.68,37.69,0.1059,0.9481,99.87,95.85,99.935
5,cell_13,2024-01-02 00:00:00,3.7146,3.5655,3.8658,1.3762,2.0262,31.41,39.82,0.1,0.9584,83.51,81.61,100.363
6,cell_13,2024-01-02 06:00:00,3.6865,3.5363,3.8534,1.2058,1.8996,30.63,40.39,0.0995,0.9366,98.64,99.33,99.916
7,cell_13,2024-01-02 12:00:00,3.708,3.5572,3.8671,1.3232,2.0141,30.97,38.97,0.1077,0.9598,87.37,90.72,100.194
8,cell_13,2024-01-02 18:00:00,3.6682,3.5171,3.8185,1.3712,2.0218,30.09,38.09,0.0944,0.9557,83.82,81.17,99.537
9,cell_13,2024-01-03 00:00:00,3.7002,3.5495,3.8504,1.2492,1.9377,30.1,40.55,0.1574,0.9456,96.35,90.58,99.72
10,cell_13,2024-01-03 06:00:00,3.7094,3.5593,3.8659,1.4056,2.0603,29.81,37.81,0.1138,0.9605,89.47,77.14,99.945
11,cell_13,2024-01-03 12:00:00,3.6914,3.5411,3.8461,1.3081,1.9581,31.93,41.76,0.1198,0.9531,93.97,82.61,99.879
12,cell_13,2024-01-03 18:00:00,3.7011,3.5478,3.8509,1.3186,1.9686,33.47,41.47,0.097,0.9628,91.8,83.76,100.5
13,cell_13,2024-01-04 00:00:00,3.7097,3.5605,3.8596,1.3587,2.04,34.38,42.38,0.1609,0.9422,91.57,82.11,100.305
14,cell_13,2024-01-04 06:00:00,3.7078,3.5585,3.8576,1.3209,1.9709,32.37,40.95,0.1149,0.9432,92.31,90.13,100.297
15,cell_13,2024-01-04 12:00:00,3.6843,3.5342,3.8428,1.2338,1.9242,30.96,41.82,0.1082,0.9555,93.18,90.68,99.949
16,cell_13,2024-01-04 18:00:00,3.7091,3.547,3.8594,1.1392,1.7892,32.46,40.76,0.1101,0.9507,106.02,101.73,99.386
17,cell_13,2024-01-05 00:00:00,3.7175,3.5652,3.8732,1.2512,1.9662,31.49,39.49,0.1158,0.9356,92.14,95.69,100.306
18,cell_13,2024-01-05 06:00:00,3.7111,3.5594,3.8659,1.2556,1.9056,30.45,39.88,0.1139,0.9687,93.71,90.42,99.318
19,cell_13,2024-01-05 12:00:00,3.6872,3.5363,3.8373,1.2526,1.9026,33.93,41.93,0.0931,0.9675,94.19,93.92,99.639
20,cell_13,2024-01-05 18:00:00,3.6891,3.5391,3.8481,1.2684,1.9287,32.44,41.7,0.1372,0.9519,99.19,89.06,99.976
21,cell_13,2024-01-06 00:00:00,3.7015,3.5528,3.8513,1.1576,1.8076,29.86,38.43,0.0977,0.9431,100.3,96.42,100.5
22,cell_13,2024-01-06 06:00:00,3.7063,3.5572,3.8562,1.2404,1.8978,32.42,40.42,0.1362,0.9434,100.43,94.85,100.326
23,cell_13,2024-01-06 12:00:00,3.7087,3.5587,3.8587,1.3273,1.9773,31.84,40.56,0.0934,0.9539,88.62,87.18,99.991
24,cell_13,2024-01-06 18:00:00,3.6928,3.5439,3.8555,1.3521,2.0021,29.57,37.57,0.1235,0.9644,88.97,86.13,100.449
25,cell_13,2024-01-07 00:00:00,3.6983,3.5323,3.8486,1.2636,1.9136,31.09,41.8,0.0995,0.9765,98.01,88.03,99.354
26,cell_13,2024-01-07 06:00:00,3.6913,3.5404,3.8415,1.3345,1.9845,30.89,38.89,0.1054,0.947,88.88,85.08,99.637
27,cell_13,2024-01-07 12:00:00,3.6898,3.5397,3.8413,1.1705,1.895,27.09,35.09,0.1296,0.9464,104.26,96.2,99.939
28,cell_13,2024-01-07 18:00:00,3.7027,3.5361,3.8531,1.3135,1.9635,28.87,36.87,0.1436,0.9483,93.99,89.65,99.081
29,cell_13,2024-01-08 00:00:00,3.6987,3.5285,3.8696,1.3592,2.031,32.62,43.44,0.1565,0.9541,85.3,87.34,99.615
30,cell_13,2024-01-08 06:00:00,3.704,3.5531,3.8542,1.3258,1.9758,29.91,37.91,0.1275,0.9415,88.65,82.18,99.634
31,cell_13,2024-01-08 12:00:00,3.6937,3.5404,3.8518,1.2987,1.9487,31.87,44.53,0.1199,0.9364,93.05,89.37,99.625
32,cell_13,2024-01-08 18:00:00,3.7055,3.5512,3.8723,1.1725,1.835,32.89,40.89,0.1007,0.9477,100.23,94.03,99.189
33,cell_13,2024-01-09 00:00:00,3.6882,3.5284,3.8455,1.3945,2.1348,27.89,35.89,0.0842,0.9531,85.24,83.29,99.633
34,cell_13,2024-01-09 06:00:00,3.6948,3.5438,3.845,1.397,2.0691,33.41,42.96,0.1324,0.9671,87.38,79.18,99.59
35,cell_13,2024-01-09 12:00:00,3.6879,3.5363,3.8417,1.335,2.0125,30.74,38.74,0.1149,0.9392,92.57,84.33,99.337
36,cell_13,2024-01-09 18:00:00,3.7024,3.5518,3.8661,1.3666,2.0166,31.58,39.58,0.1202,0.9613,86.5,82.41,99.736
37,cell_13,2024-01-10 00:00:00,3.7172,3.5621,3.8675,1.3001,1.9501,33.91,41.91,0.112,0.949,89.57,90.03,99.367
38,cell_13,2024-01-10 06:00:00,3.7018,3.5336,3.8634,1.3381,1.9881,32.44,40.44,0.1056,0.9476,90.61,82.82,98.75
39,cell_13,2024-01-10 12:00:00,3.6976,3.5421,3.853,1.342,2.0068,30.73,38.73,0.1335,0.9345,89.49,87.86,99.11
40,cell_13,2024-01-10 18:00:00,3.6971,3.5455,3.8663,1.2968,2.0083,30.2,39.82,0.1541,0.9539,94.19,83.72,99.376
41,cell_13,2024-01-11 00:00:00,3.6933,3.5318,3.8479,1.2587,1.9087,30.33,38.5,0.096,0.9527,98.92,87.5,99.381
42,cell_13,2024-01-11 06:00:00,3.7094,3.5567,3.8615,1.3438,1.9945,30.15,39.08,0.0825,0.9727,85.94,81.59,98.915
43,cell_13,2024-01-11 12:00:00,3.703,3.5465,3.8602,1.3939,2.0439,32.89,40.89,0.1153,0.9474,87.68,79.11,99.283
44,cell_13,2024-01-11 18:00:00,3.6816,3.5288,3.8322,1.3621,2.0121,31.81,41.1,0.1056,0.9655,85.13,83.62,98.889
45,cell_13,2024-01-12 00:00:00,3.7097,3.5577,3.8601,1.317,2.0232,31.31,39.31,0.1437,0.947,88.09,84.87,99.207
46,cell_13,2024-01-12 06:00:00,3.6894,3.5363,3.8407,1.3132,1.9851,30.67,38.67,0.1301,0.9466,92.21,85.34,98.74
47,cell_13,2024-01-12 12:00:00,3.6912,3.5375,3.8419,1.3161,1.9815,32.09,40.09,0.1579,0.9332,87.9,89.72,98.505
48,cell_13,2024-01-12 18:00:00,3.7027,3.5505,3.8531,1.1858,1.8358,28.17,39.02,0.1416,0.9615,95.43,98.56,99.121
49,cell_13,2024-01-13 00:00:00,3.6929,3.5195,3.8636,1.2947,1.9447,33.79,41.79,0.1221,0.9514,91.25,86.75,99.225
50,cell_13,2024-01-13 06:00:00,3.7212,3.5691,3.8895,1.2892,1.9735,30.6,38.6,0.123,0.95,91.04,89.99,99.173
51,cell_13,2024-01-13 12:00:00,3.6957,3.5425,3.8463,1.2396,1.9311,29.57,38.01,0.1278,0.9471,91.01,87.24,98.716
52,cell_13,2024-01-13 18:00:00,3.7037,3.5318,3.855,1.3527,2.0463,32.72,40.72,0.1018,0.9524,85.82,81.23,98.219
53,cell_13,2024-01-14 00:00:00,3.6834,3.5314,3.8338,1.3141,1.9641,32.68,40.68,0.1287,0.9429,89.35,90.0,99.223
54,cell_13,2024-01-14 06:00:00,3.6929,3.5414,3.8547,1.1691,1.8191,30.89,38.89,0.1474,0.9545,102.35,101.81,99.399
55,cell_13,2024-01-14 12:00:00,3.6963,3.5423,3.8493,1.3117,1.9934,32.99,42.49,0.1074,0.9405,89.94,88.76,98.393
56,cell_13,2024-01-14 18:00:00,3.7083,3.5554,3.8735,1.3638,2.0674,32.5,40.5,0.1152,0.9487,84.07,83.9,98.87
57,cell_13,2024-01-15 00:00:00,3.6873,3.5235,3.8379,1.2702,1.9618,31.57,41.34,0.1331,0.955,95.06,91.47,98.68
58,cell_13,2024-01-15 06:00:00,3.71,3.5567,3.8607,1.2488,1.8988,28.54,36.54,0.15,0.9641,98.75,86.7,98.684
59,cell_13,2024-01-15 12:00:00,3.6998,3.5473,3.8503,1.2355,1.904,31.19,39.19,0.1052,0.9521,99.0,90.42,99.011
60,cell_13,2024-01-15 18:00:00,3.7011,3.538,3.8518,1.305,1.955,31.01,40.31,0.1249,0.963,87.52,86.96,98.54
61,cell_13,2024-01-16 00:00:00,3.6902,3.5364,3.841,1.2637,1.9803,30.63,40.23,0.1194,0.9499,93.99,89.71,98.458
62,cell_13,2024-01-16 06:00:00,3.6884,3.5349,3.8509,1.2265,1.8846,30.44,39.61,0.1145,0.9406,93.59,89.57,98.727
63,cell_13,2024-01-16 12:00:00,3.6752,3.5201,3.8309,1.381,2.0406,32.13,40.13,0.0828,0.9708,84.27,81.99,97.973
64,cell_13,2024-01-16 18:00:00,3.7013,3.5484,3.8519,1.3102,2.0373,29.13,37.13,0.1051,0.9488,93.96,84.06,98.861
65,cell_13,2024-01-17 00:00:00,3.7047,3.532,3.8557,1.2738,1.9238,32.79,40.79,0.0954,0.9595,89.63,90.89,98.927
66,cell_13,2024-01-17 06:00:00,3.6943,3.5396,3.845,1.3837,2.0395,30.92,38.92,0.1173,0.9438,89.29,81.06,98.611
67,cell_13,2024-01-17 12:00:00,3.6819,3.5186,3.8326,1.3137,1.9637,29.74,38.3,0.1109,0.9552,88.49,85.82,98.478
68,cell_13,2024-01-17 18:00:00,3.6922,3.5385,3.8551,1.2933,1.9433,30.56,38.56,0.0962,0.9534,92.51,90.91,98.525
69,cell_13,2024-01-18 00:00:00,3.7015,3.5478,3.8523,1.3109,1.9748,31.3,39.3,0.1147,0.95,90.14,89.98,98.527
70,cell_13,2024-01-18 06:00:00,3.6997,3.5462,3.8648,1.2736,1.9352,33.16,41.16,0.1573,0.9703,93.39,91.09,98.593
71,cell_13,2024-01-18 12:00:00,3.7039,3.5493,3.8549,1.293,1.943,32.07,40.36,0.1067,0.9543,92.24,85.93,98.142
72,cell_13,2024-01-18 18:00:00,3.6819,3.5288,3.8339,1.3292,2.0157,32.77,43.31,0.1122,0.9463,85.47,84.24,98.734
73,cell_13,2024-01-19 00:00:00,3.6937,3.539,3.8528,1.3841,2.0341,30.91,39.14,0.1155,0.9657,82.84,81.27,98.5
74,cell_13,2024-01-19 06:00:00,3.6969,3.5435,3.8571,1.2725,1.9602,30.68,38.68,0.1054,0.9319,95.35,90.84,98.616
75,cell_13,2024-01-19 12:00:00,3.704,3.5454,3.8548,1.3314,1.9932,33.79,41.79,0.0884,0.9354,90.94,86.33,98.436
76,cell_13,2024-01-19 18:00:00,3.691,3.5154,3.8427,1.2263,1.9285,30.79,39.76,0.1562,0.9588,96.44,88.99,98.01
77,cell_13,2024-01-20 00:00:00,3.7028,3.5202,3.8536,1.3253,2.0333,30.18,39.6,0.0834,0.9523,92.96,84.13,98.279
78,cell_13,2024-01-20 06:00:00,3.6874,3.5291,3.8422,1.3902,2.0501,30.03,39.06,0.0857,0.9445,80.69,81.81,97.943
79,cell_13,2024-01-20 12:00:00,3.6983,3.5417,3.8515,1.3012,1.9973,31.44,39.71,0.135,0.9539,93.43,81.51,97.389
80,cell_13,2024-01-20 18:00:00,3.6939,3.5386,3.8449,1.2711,1.9652,29.37,42.8,0.079,0.9607,91.79,84.15,97.881
81,cell_13,2024-01-21 00:00:00,3.6934,3.5383,3.8459,1.2734,1.9234,31.27,39.27,0.1354,0.9394,96.1,90.67,97.943
82,cell_13,2024-01-21 06:00:00,3.7209,3.5656,3.872,1.3242,1.9742,31.25,42.23,0.1372,0.9491,88.38,88.06,97.864
83,cell_13,2024-01-21 12:00:00,3.6931,3.5224,3.8444,1.303,1.953,31.89,40.99,0.104,0.9504,92.36,82.55,97.65
84,cell_13,2024-01-21 18:00:00,3.6926,3.5372,3.8448,1.2798,1.963,28.38,40.96,0.1208,0.9531,96.21,91.0,97.866
85,cell_13,2024-01-22 00:00:00,3.683,3.5067,3.8339,1.3327,1.9827,28.0,36.0,0.119,0.9564,91.67,87.09,98.133
86,cell_13,2024-01-22 06:00:00,3.7066,3.5511,3.8577,1.2561,1.9061,30.34,41.42,0.1039,0.9303,89.59,85.45,97.791
87,cell_13,2024-01-22 12:00:00,3.692,3.5377,3.8429,1.3433,1.9933,30.79,42.07,0.1077,0.9554,90.31,80.32,98.294
88,cell_13,2024-01-22 18:00:00,3.6962,3.5404,3.8474,1.2842,1.9342,29.32,37.32,0.1169,0.9309,90.94,86.63,97.685
89,cell_13,2024-01-23 00:00:00,3.6876,3.5256,3.8465,1.3329,2.0059,28.95,36.95,0.1107,0.9496,85.78,85.76,97.334
90,cell_13,2024-01-23 06:00:00,3.7005,3.5445,3.8564,1.342,2.0566,31.65,43.89,0.1315,0.9394,89.1,82.81,97.574
91,cell_13,2024-01-23 12:00:00,3.7049,3.5475,3.866,1.2029,1.9005,30.53,38.53,0.117,0.952,96.16,95.08,97.034
92,cell_13,2024-01-23 18:00:00,3.7095,3.5537,3.8815,1.2965,1.9554,32.21,42.31,0.129,0.9567,91.17,82.54,97.641
93,cell_13,2024-01-24 00:00:00,3.6951,3.5334,3.8574,1.2235,1.8735,28.94,39.93,0.1122,0.9506,98.37,88.47,97.544
94,cell_13,2024-01-24 06:00:00,3.6908,3.5288,3.8419,1.2135,1.8635,30.84,38.84,0.1328,0.9435,99.89,94.14,97.85
95,cell_13,2024-01-24 12:00:00,3.6891,3.5236,3.8405,1.2883,1.9383,33.51,41.51,0.1377,0.9368,90.18,86.03,97.131
96,cell_13,2024-01-24 18:00:00,3.697,3.5417,3.8615,1.3154,1.9654,30.55,42.08,0.0804,0.9496,88.76,84.02,97.873
97,cell_13,2024-01-25 00:00:00,3.6991,3.5401,3.8502,1.2228,1.8778,30.12,38.12,0.1276,0.9459,95.04,94.3,97.69
98,cell_13,2024-01-25 06:00:00,3.7021,3.5466,3.8532,1.3136,2.0083,32.37,40.37,0.1061,0.9534,90.92,81.66,97.8
99,cell_13,2024-01-25 12:00:00,3.6873,3.5169,3.842,1.2563,1.9398,32.83,40.83,0.1112,0.9457,96.97,87.32,97.164
100,cell_13,2024-01-25 18:00:00,3.6973,3.5381,3.8487,1.3034,1.9581,30.05,40.29,0.1263,0.964,87.52,88.73,97.317
101,cell_13,2024-01-26 00:00:00,3.6859,3.5264,3.8543,1.4265,2.0765,30.16,38.16,0.1224,0.9505,80.19,81.21,97.405
102,cell_13,2024-01-26 06:00:00,3.6936,3.5351,3.8453,1.2841,1.9341,32.3,41.86,0.1153,0.9592,91.61,84.56,96.605
103,cell_13,2024-01-26 12:00:00,3.7103,3.5541,3.8856,1.2431,1.8931,31.45,39.45,0.1332,0.945,93.68,88.77,97.548
104,cell_13,2024-01-26 18:00:00,3.6935,3.5357,3.8449,1.2991,1.9491,31.48,42.15,0.1236,0.9574,85.7,81.47,97.176
105,cell_13,2024-01-27 00:00:00,3.6864,3.5162,3.838,1.2905,2.0701,31.36,42.11,0.1048,0.9562,86.19,82.97,96.834
106,cell_13,2024-01-27 06:00:00,3.6993,3.5423,3.8507,1.2827,2.0325,30.92,38.92,0.142,0.9432,91.87,81.99,97.192
107,cell_13,2024-01-27 12:00:00,3.7053,3.536,3.8565,1.3017,1.9517,32.5,40.5,0.1413,0.935,88.84,85.75,97.566
108,cell_13,2024-01-27 18:00:00,3.688,3.5251,3.8467,1.2908,1.9604,33.08,42.25,0.1203,0.9627,91.41,90.18,97.112
109,cell_13,2024-01-28 00:00:00,3.6819,3.5244,3.8334,1.2381,1.8881,29.46,40.27,0.1088,0.9458,96.37,85.97,96.976
110,cell_13,2024-01-28 06:00:00,3.6864,3.5273,3.8382,1.3412,2.0024,32.33,40.56,0.1046,0.9435,84.83,85.77,96.344
111,cell_13,2024-01-28 12:00:00,3.6906,3.5095,3.8475,1.3657,2.0157,30.93,39.36,0.1535,0.947,85.65,79.92,96.688
112,cell_13,2024-01-28 18:00:00,3.7109,3.5538,3.8623,1.2814,1.9314,29.07,37.77,0.1163,0.9405,90.28,82.34,97.157
113,cell_13,2024-01-29 00:00:00,3.6819,3.525,3.8332,1.3175,2.0201,29.61,37.61,0.1229,0.9563,92.33,81.15,97.262
114,cell_13,2024-01-29 06:00:00,3.6782,3.5201,3.8298,1.1977,1.8663,30.39,38.39,0.1284,0.9499,101.44,91.63,96.748
115,cell_13,2024-01-29 12:00:00,3.698,3.5402,3.8537,1.2991,1.9926,32.59,40.59,0.0648,0.9505,91.04,82.36,96.86
116,cell_13,2024-01-29 18:00:00,3.6873,3.5189,3.8392,1.3962,2.0713,29.45,39.45,0.1017,0.9614,81.78,80.02,96.289
117,cell_13,2024-01-30 00:00:00,3.6847,3.5257,3.8409,1.34,1.99,28.3,39.89,0.164,0.951,90.22,79.75,96.415
118,cell_13,2024-01-30 06:00:00,3.7006,3.5409,3.8526,1.3077,1.9577,30.6,38.6,0.0641,0.9658,86.73,86.19,96.091
119,cell_13,2024-01-30 12:00:00,3.6953,3.536,3.8623,1.2978,1.9478,30.28,39.73,0.0901,0.9498,89.27,81.97,96.262
120,cell_13,2024-01-30 18:00:00,3.7047,3.5457,3.8656,1.2851,1.9351,32.61,41.04,0.111,0.9349,93.98,86.31,96.4
121,cell_13,2024-01-31 00:00:00,3.7013,3.5411,3.8533,1.321,1.971,31.39,39.39,0.1002,0.9411,88.1,82.99,95.94
122,cell_13,2024-01-31 06:00:00,3.6836,3.5232,3.835,1.3514,2.0014,32.07,40.07,0.105,0.9427,85.39,84.55,97.127
123,cell_13,2024-01-31 12:00:00,3.6774,3.5137,3.8294,1.2749,1.9282,30.41,38.87,0.0969,0.9511,86.26,86.95,96.148
124,cell_13,2024-01-31 18:00:00,3.7058,3.5325,3.8669,1.3376,2.0536,29.17,37.17,0.1166,0.9652,89.02,82.31,96.422
125,cell_13,2024-02-01 00:00:00,3.6927,3.5326,3.8447,1.2596,1.9096,32.97,41.71,0.1271,0.9519,87.63,90.55,95.95
