cell_id,usage_profile,cycle_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth,charge_time,discharge_depth,c_rate,internal_resistance_proxy,cumulative_time_above_40C,cumulative_deep_dod_cycles,cumulative_cycle_count
CELL_08,moderate,265,2025-02-04 13:37:57,3.625,3.06,4.233,5.414,8.081,35.93,40.18,20.35,98.14,63.78,42.26,96.622,63.78,77.78999999999999,1.0828,0.4398200224971877,134,143,265
CELL_08,moderate,266,2025-02-04 17:44:26,3.609,2.95,4.209,4.205,5.7,32.72,39.5,10.48,99.69,74.47,61.96,96.619,74.47,89.21,0.841,0.8421404682274243,134,144,266
CELL_08,moderate,267,2025-02-04 19:46:34,3.659,3.085,4.211,6.099,8.064,33.27,38.83,19.38,97.44,48.16,39.78,96.604,48.16,78.06,1.2198,0.5730279898218832,134,144,267
CELL_08,moderate,268,2025-02-04 22:52:11,3.592,2.954,4.235,4.649,6.842,32.65,38.13,6.68,97.14,65.23,59.55,96.587,65.23,90.46000000000001,0.9298,0.5841313269493845,134,145,268
CELL_08,moderate,269,2025-02-05 01:50:12,3.546,2.927,4.222,5.508,6.775,30.01,35.32,17.68,96.43,55.85,40.55,96.586,55.85,78.75,1.1016,1.022099447513812,134,145,269
CELL_08,moderate,270,2025-02-05 04:18:20,3.64,2.998,4.235,4.947,6.217,33.61,40.19,11.9,99.64,58.7,51.53,96.557,58.7,87.74,0.9894000000000001,0.9740157480314965,135,146,270
CELL_08,moderate,271,2025-02-05 07:42:56,3.625,2.985,4.267,4.572,5.997,37.46,41.85,25.33,99.18,68.35,52.38,96.54,68.35,73.85000000000001,0.9144,0.899649122807018,136,146,271
CELL_08,moderate,272,2025-02-05 10:52:05,3.577,3.01,4.202,4.898,6.483,37.87,41.85,18.88,99.39,61.09,48.82,96.511,61.09,80.51,0.9795999999999999,0.75205047318612,137,147,272
CELL_08,moderate,273,2025-02-05 14:46:08,3.598,3.07,4.214,4.36,5.529,35.21,39.02,19.54,97.53,73.3,56.71,96.488,73.3,77.99000000000001,0.8720000000000001,0.9786142001710872,137,147,273
CELL_08,moderate,274,2025-02-05 18:01:47,3.655,2.996,4.261,4.443,5.452,39.15,45.4,7.28,96.41,67.03,62.55,96.484,67.03,89.13,0.8886,1.253716551040634,138,148,274
CELL_08,moderate,275,2025-02-05 21:15:08,3.664,3.07,4.264,5.283,7.616,34.09,39.24,17.86,99.65,54.53,47.21,96.483,54.53,81.79,1.0566,0.5117873981997432,138,149,275
CELL_08,moderate,276,2025-02-06 00:50:24,3.69,3.09,4.237,4.787,6.777,36.38,39.62,17.46,96.78,59.09,49.81,96.464,59.09,79.32,0.9574,0.5763819095477387,138,149,276
CELL_08,moderate,277,2025-02-06 04:14:08,3.634,3.034,4.209,5.097,7.285,33.78,37.03,25.05,99.49,60.11,45.94,96.463,60.11,74.44,1.0194,0.5370201096892139,138,149,277
CELL_08,moderate,278,2025-02-06 07:01:21,3.633,3.078,4.182,4.517,5.769,33.31,38.32,11.27,97.89,63.8,55.05,96.43,63.8,86.62,0.9034000000000001,0.8817891373801923,138,150,278
CELL_08,moderate,279,2025-02-06 09:58:17,3.638,3.002,4.225,4.598,5.555,34.95,40.21,22.75,97.22,64.73,46.68,96.41,64.73,74.47,0.9196,1.277951933124347,139,150,279
CELL_08,moderate,280,2025-02-06 13:07:45,3.58,2.976,4.261,4.681,5.738,37.17,41.69,16.05,98.4,60.61,51.72,96.391,60.61,82.35000000000001,0.9362,1.2157048249763478,140,151,280
CELL_08,moderate,281,2025-02-06 15:21:28,3.585,2.901,4.259,5.168,6.942,36.77,42.54,15.43,97.54,53.53,45.79,96.383,53.53,82.11000000000001,1.0336,0.7655016910935741,141,152,281
CELL_08,moderate,282,2025-02-06 17:33:19,3.61,3.011,4.183,5.277,6.468,37.51,43.06,12.52,97.6,53.79,43.45,96.351,53.79,85.08,1.0554000000000001,0.9840470193115028,142,153,282
CELL_08,moderate,283,2025-02-06 20:35:42,3.663,3.063,4.266,4.642,5.732,33.48,40.38,22.04,98.96,63.03,47.15,96.338,63.03,76.91999999999999,0.9284000000000001,1.1036697247706422,143,153,283
CELL_08,moderate,284,2025-02-06 23:40:04,3.569,2.927,4.252,4.454,5.465,34.36,40.69,12.91,96.47,71.44,57.22,96.332,71.44,83.56,0.8907999999999999,1.3105835806132538,144,154,284
CELL_08,moderate,285,2025-02-07 03:07:56,3.603,3.045,4.176,4.528,6.69,39.16,44.78,12.86,97.03,68.15,51.74,96.323,68.15,84.17,0.9056,0.5231267345050878,145,155,285
CELL_08,moderate,286,2025-02-07 06:46:40,3.652,3.028,4.269,5.252,7.279,37.12,40.79,25.51,96.66,59.18,44.78,96.28,59.18,71.14999999999999,1.0504,0.6122348297977307,146,155,286
CELL_08,moderate,287,2025-02-07 10:24:58,3.618,3.038,4.212,4.725,6.875,37.97,41.32,14.8,98.87,62.57,50.68,96.268,62.57,84.07000000000001,0.945,0.5460465116279068,147,156,287
CELL_08,moderate,288,2025-02-07 13:04:52,3.62,2.981,4.268,4.733,6.708,32.76,36.22,16.31,97.48,65.51,51.63,96.267,65.51,81.17,0.9465999999999999,0.651645569620253,147,157,288
CELL_08,moderate,289,2025-02-07 15:21:52,3.681,3.089,4.268,5.296,7.691,39.51,42.88,16.59,98.66,48.1,45.33,96.251,48.1,82.07,1.0592000000000001,0.49227557411273487,148,158,289
CELL_08,moderate,290,2025-02-07 18:26:53,3.655,3.1,4.194,4.573,5.922,31.36,37.05,15.57,97.28,67.24,50.96,96.223,67.24,81.71000000000001,0.9146000000000001,0.8109710896960715,148,159,290
CELL_08,moderate,291,2025-02-07 21:29:41,3.569,2.963,4.233,4.975,6.358,38.3,42.17,10.91,98.68,59.91,52.69,96.202,59.91,87.77000000000001,0.9949999999999999,0.9182935647143887,149,160,291
CELL_08,moderate,292,2025-02-08 00:24:20,3.64,3.098,4.183,5.417,7.893,33.66,38.54,9.39,96.01,56.65,47.87,96.179,56.65,86.62,1.0834,0.43820678513731826,149,161,292
CELL_08,moderate,293,2025-02-08 03:15:10,3.72,3.087,4.244,4.677,6.265,32.29,36.53,31.77,99.51,60.77,43.05,96.176,60.77,67.74000000000001,0.9353999999999999,0.7285894206549115,149,161,293
CELL_08,moderate,294,2025-02-08 05:51:08,3.571,2.957,4.206,5.251,6.452,34.73,39.01,23.05,96.14,57.06,43.27,96.153,57.06,73.09,1.0502,1.0399666944213164,149,161,294
CELL_08,moderate,295,2025-02-08 09:40:38,3.673,3.028,4.27,4.635,5.589,31.51,34.65,18.24,100.0,65.45,51.95,96.151,65.45,81.76,0.9269999999999999,1.3018867924528288,149,162,295
CELL_08,moderate,296,2025-02-08 12:02:52,3.667,3.069,4.191,5.108,7.17,34.55,38.87,18.43,96.51,60.31,43.35,96.128,60.31,78.08000000000001,1.0215999999999998,0.5441319107662462,149,162,296
CELL_08,moderate,297,2025-02-08 14:41:15,3.648,3.095,4.207,5.769,7.166,37.01,43.48,17.78,98.34,50.17,39.56,96.106,50.17,80.56,1.1538,0.7959914101646381,150,163,297
CELL_08,moderate,298,2025-02-08 17:15:26,3.602,3.014,4.251,5.385,7.077,31.65,35.42,20.57,97.98,54.07,47.98,96.105,54.07,77.41,1.077,0.7310874704491728,150,163,298
CELL_08,moderate,299,2025-02-08 20:57:18,3.646,2.97,4.245,4.695,6.491,36.26,43.12,15.94,98.26,64.42,53.29,96.079,64.42,82.32000000000001,0.9390000000000001,0.709910913140312,151,164,299
CELL_08,moderate,300,2025-02-08 23:30:41,3.58,3.042,4.172,5.347,7.848,36.62,41.07,17.33,96.87,54.08,45.04,96.078,54.08,79.54,1.0694000000000001,0.45181927229108365,152,164,300
CELL_08,moderate,301,2025-02-09 03:14:26,3.645,3.068,4.208,4.7,6.311,35.0,39.12,10.18,97.25,62.77,57.28,96.059,62.77,87.07,0.9400000000000001,0.7076350093109871,152,165,301
CELL_08,moderate,302,2025-02-09 06:28:39,3.564,2.957,4.184,5.153,6.591,35.19,39.85,22.68,98.21,53.37,39.53,96.038,53.37,75.53,1.0306,0.8532684283727398,152,165,302
CELL_08,moderate,303,2025-02-09 09:02:44,3.586,2.976,4.182,5.488,6.849,39.47,43.58,17.56,99.26,50.69,43.67,96.021,50.69,81.7,1.0976000000000001,0.886113152094049,153,166,303
CELL_08,moderate,304,2025-02-09 11:51:05,3.618,3.022,4.192,4.933,6.782,36.88,42.87,18.59,98.4,57.03,48.14,96.002,57.03,79.81,0.9865999999999999,0.6327744726879395,154,166,304
CELL_08,moderate,305,2025-02-09 15:01:30,3.659,3.096,4.219,4.824,6.874,35.01,41.41,11.19,98.51,57.32,52.9,95.986,57.32,87.32000000000001,0.9648,0.5478048780487806,155,167,305
CELL_08,moderate,306,2025-02-09 17:44:47,3.561,2.954,4.184,6.334,9.375,32.07,37.49,19.97,99.21,46.44,37.41,95.968,46.44,79.24,1.2668,0.4044722130878,155,167,306
CELL_08,moderate,307,2025-02-09 21:02:56,3.615,2.99,4.233,4.959,6.336,35.28,38.43,24.05,99.08,58.88,46.43,95.966,58.88,75.03,0.9917999999999999,0.9026870007262155,155,167,307
CELL_08,moderate,308,2025-02-10 00:11:56,3.569,2.929,4.234,5.668,7.119,35.13,38.8,18.89,98.27,48.25,39.17,95.954,48.25,79.38,1.1336,0.8993797381116475,155,167,308
CELL_08,moderate,309,2025-02-10 03:33:21,3.598,3.005,4.205,4.818,6.471,34.79,41.46,16.15,99.53,56.87,50.6,95.947,56.87,83.38,0.9635999999999999,0.7259528130671505,156,168,309
CELL_08,moderate,310,2025-02-10 07:10:29,3.65,3.091,4.253,5.297,7.136,35.5,42.2,19.83,96.35,59.24,43.73,95.929,59.24,76.52,1.0594,0.6318651441000542,157,168,310
CELL_08,moderate,311,2025-02-10 11:02:52,3.666,3.076,4.228,4.315,6.001,35.62,41.1,7.68,99.77,69.59,67.52,95.919,69.59,92.09,0.8630000000000001,0.683274021352313,158,169,311
CELL_08,moderate,312,2025-02-10 13:45:57,3.509,2.915,4.186,4.974,6.987,35.33,39.96,14.84,97.24,63.54,50.55,95.908,63.54,82.39999999999999,0.9948,0.6313959264778937,158,170,312
CELL_08,moderate,313,2025-02-10 16:34:37,3.67,3.051,4.244,5.271,6.69,36.93,43.67,19.84,96.37,53.45,43.57,95.902,53.45,76.53,1.0542,0.8407329105003518,159,170,313
CELL_08,moderate,314,2025-02-10 19:44:32,3.605,2.977,4.199,4.652,5.779,36.2,39.68,23.11,98.02,66.51,50.41,95.876,66.51,74.91,0.9304,1.0842945874001777,159,170,314
CELL_08,moderate,315,2025-02-10 22:50:37,3.604,2.988,4.199,5.616,8.352,36.86,41.38,17.99,98.07,55.77,39.94,95.875,55.77,80.08,1.1232,0.44261695906432735,160,171,315
CELL_08,moderate,316,2025-02-11 01:30:55,3.6,3.071,4.192,5.382,7.282,35.78,41.85,18.52,96.1,56.87,42.24,95.867,56.87,77.58,1.0764,0.5899999999999999,161,171,316
CELL_08,moderate,317,2025-02-11 04:40:31,3.628,2.954,4.255,4.632,6.342,35.4,41.02,19.25,98.75,66.44,48.61,95.853,66.44,79.5,0.9263999999999999,0.7608187134502923,162,171,317
CELL_08,moderate,318,2025-02-11 07:48:15,3.583,3.015,4.184,5.98,7.657,36.77,39.91,26.44,97.44,51.11,37.77,95.852,51.11,71.0,1.1960000000000002,0.697078115682767,162,171,318
CELL_08,moderate,319,2025-02-11 09:55:05,3.653,3.058,4.207,5.48,7.018,33.18,37.5,15.6,99.48,52.55,42.76,95.841,52.55,83.88000000000001,1.096,0.7470741222366714,162,172,319
CELL_08,moderate,320,2025-02-11 13:08:07,3.595,2.923,4.216,4.798,6.003,33.02,37.84,19.02,97.98,64.68,50.0,95.839,64.68,78.96000000000001,0.9596,1.0730290456431535,162,172,320
CELL_08,moderate,321,2025-02-11 16:02:32,3.563,2.911,4.176,4.67,6.013,36.44,42.25,19.13,98.73,65.89,49.08,95.838,65.89,79.60000000000001,0.9339999999999999,0.941921072226359,163,172,321
CELL_08,moderate,322,2025-02-11 19:52:44,3.649,3.062,4.234,4.757,7.017,31.94,35.31,20.02,99.77,64.72,52.62,95.837,64.72,79.75,0.9513999999999999,0.5185840707964601,163,172,322
CELL_08,moderate,323,2025-02-11 23:07:29,3.587,2.917,4.242,4.269,5.149,34.06,37.97,18.91,97.54,68.34,54.16,95.811,68.34,78.63000000000001,0.8538,1.5056818181818186,163,172,323
CELL_08,moderate,324,2025-02-12 02:59:55,3.654,3.057,4.265,4.851,6.478,32.64,39.42,24.94,98.14,65.88,47.5,95.806,65.88,73.2,0.9702,0.7424708051628764,163,172,324
CELL_08,moderate,325,2025-02-12 06:29:23,3.623,3.022,4.229,4.013,5.013,33.64,39.44,3.67,96.78,75.81,70.6,95.786,75.81,93.11,0.8026,1.2070000000000003,163,173,325
CELL_08,moderate,326,2025-02-12 09:24:57,3.634,3.058,4.241,5.327,7.16,33.63,39.15,20.68,98.4,58.75,45.71,95.758,58.75,77.72,1.0654,0.6453900709219856,163,173,326
CELL_08,moderate,327,2025-02-12 11:41:29,3.583,2.944,4.22,5.022,7.258,31.96,35.0,22.17,96.68,60.67,44.91,95.748,60.67,74.51,1.0044,0.5706618962432916,163,173,327
CELL_08,moderate,328,2025-02-12 14:02:47,3.643,2.998,4.253,4.923,6.443,34.93,39.05,13.91,98.62,60.51,48.57,95.747,60.51,84.71000000000001,0.9846,0.8256578947368423,163,174,328
CELL_08,moderate,329,2025-02-12 16:46:27,3.659,3.035,4.246,5.322,7.715,33.63,39.13,24.56,98.88,51.1,44.51,95.74,51.1,74.32,1.0644,0.5060593397409111,163,174,329
CELL_08,moderate,330,2025-02-12 20:13:48,3.571,2.906,4.266,5.177,6.262,35.9,41.86,7.35,97.17,60.16,49.75,95.732,60.16,89.82000000000001,1.0353999999999999,1.2534562211981566,164,175,330
CELL_08,moderate,331,2025-02-13 00:01:38,3.602,2.93,4.265,4.818,6.037,35.47,40.55,19.03,96.53,67.27,46.77,95.725,67.27,77.5,0.9635999999999999,1.0951599671862176,165,175,331
CELL_08,moderate,332,2025-02-13 02:20:58,3.615,3.066,4.191,5.141,7.538,36.17,41.96,11.59,98.58,60.09,48.43,95.707,60.09,86.99,1.0282,0.46933667083854813,166,176,332
CELL_08,moderate,333,2025-02-13 05:41:26,3.61,3.015,4.206,5.108,6.358,34.82,41.75,14.18,99.55,57.98,51.89,95.679,57.98,85.37,1.0215999999999998,0.9528000000000002,167,177,333
CELL_08,moderate,334,2025-02-13 08:59:42,3.575,2.968,4.184,4.976,6.317,36.0,41.12,22.45,96.18,57.06,44.36,95.666,57.06,73.73,0.9952,0.906785980611484,168,177,334
CELL_08,moderate,335,2025-02-13 12:10:10,3.603,3.019,4.2,4.93,7.227,37.46,43.99,22.32,96.34,61.81,46.1,95.661,61.81,74.02000000000001,0.986,0.5141488898563342,169,177,335
CELL_08,moderate,336,2025-02-13 14:59:20,3.581,2.921,4.255,4.812,6.055,36.92,43.29,18.62,96.64,65.03,49.28,95.634,65.03,78.02,0.9624,1.0732099758648437,170,177,336
CELL_08,moderate,337,2025-02-13 18:24:22,3.651,3.089,4.201,5.106,6.851,33.52,39.44,21.33,97.28,61.98,42.22,95.614,61.98,75.95,1.0211999999999999,0.6372492836676216,170,177,337
CELL_08,moderate,338,2025-02-13 22:00:28,3.653,3.034,4.26,4.668,5.743,34.06,38.24,20.17,99.04,64.7,50.21,95.607,64.7,78.87,0.9336,1.1404651162790695,170,177,338
CELL_08,moderate,339,2025-02-14 01:08:43,3.634,3.007,4.225,3.96,5.3,32.2,38.9,17.38,96.08,72.64,60.87,95.569,72.64,78.7,0.792,0.9089552238805968,170,177,339
CELL_08,moderate,340,2025-02-14 04:40:36,3.64,2.998,4.25,5.116,7.61,32.19,37.4,29.47,98.61,62.52,38.98,95.545,62.52,69.14,1.0231999999999999,0.5020048115477143,170,177,340
CELL_08,moderate,341,2025-02-14 07:10:43,3.628,3.032,4.179,4.846,6.334,33.72,37.06,25.37,98.9,57.66,43.68,95.544,57.66,73.53,0.9692000000000001,0.7708333333333337,170,177,341
CELL_08,moderate,342,2025-02-14 09:13:17,3.649,3.025,4.248,5.747,8.009,39.17,44.34,14.53,99.7,44.02,41.39,95.518,44.02,85.17,1.1494,0.5406719717064545,171,178,342
CELL_08,moderate,343,2025-02-14 12:24:57,3.577,2.932,4.201,5.271,6.564,32.94,38.83,24.55,99.68,54.89,45.34,95.511,54.89,75.13000000000001,1.0542,0.9814385150812062,171,178,343
CELL_08,moderate,344,2025-02-14 14:44:33,3.668,3.058,4.238,4.955,6.519,37.45,40.88,14.63,96.67,54.62,50.42,95.49,54.62,82.04,0.991,0.7544757033248085,172,179,344
CELL_08,moderate,345,2025-02-14 17:31:21,3.604,2.973,4.218,4.858,6.734,38.65,45.32,23.69,98.48,63.69,47.03,95.484,63.69,74.79,0.9715999999999999,0.6636460554371002,173,179,345
CELL_08,moderate,346,2025-02-14 20:53:30,3.625,3.057,4.222,4.993,6.308,32.81,38.94,16.05,99.27,60.04,47.35,95.469,60.04,83.22,0.9986,0.8859315589353619,173,180,346
CELL_08,moderate,347,2025-02-14 23:42:49,3.6,2.963,4.25,4.912,6.642,30.44,36.62,21.43,99.39,60.31,48.02,95.468,60.31,77.96000000000001,0.9823999999999999,0.7439306358381501,173,180,347
CELL_08,moderate,348,2025-02-15 02:36:07,3.627,3.003,4.186,4.514,6.348,36.67,40.4,13.24,97.5,69.4,55.99,95.467,69.4,84.26,0.9028,0.6450381679389313,174,181,348
CELL_08,moderate,349,2025-02-15 05:42:35,3.598,2.994,4.205,4.586,6.376,34.29,38.84,23.69,99.04,66.57,48.41,95.458,66.57,75.35000000000001,0.9172,0.6765363128491619,174,181,349
CELL_08,moderate,350,2025-02-15 08:30:05,3.608,3.002,4.246,5.017,6.488,36.26,42.98,18.59,98.31,58.49,47.66,95.445,58.49,79.72,1.0034,0.845683208701564,175,181,350
CELL_08,moderate,351,2025-02-15 11:04:05,3.688,3.093,4.26,5.098,6.602,39.38,44.41,18.27,96.61,56.09,46.9,95.444,56.09,78.34,1.0196,0.7759308510638294,176,181,351
CELL_08,moderate,352,2025-02-15 14:02:49,3.675,3.068,4.245,4.753,7.007,35.53,40.78,11.76,96.39,69.16,51.44,95.441,69.16,84.63,0.9506,0.5221827861579416,177,182,352
CELL_08,moderate,353,2025-02-15 17:29:15,3.502,2.901,4.175,5.063,6.577,36.81,42.39,14.14,96.77,59.57,48.62,95.429,59.57,82.63,1.0126,0.8414795244385732,178,183,353
CELL_08,moderate,354,2025-02-15 20:45:07,3.646,3.049,4.249,4.519,5.81,36.52,40.02,19.31,99.15,61.39,48.51,95.419,61.39,79.84,0.9038,0.9295120061967469,179,183,354
CELL_08,moderate,355,2025-02-15 23:52:20,3.639,3.053,4.195,5.61,8.254,32.62,36.05,25.54,98.37,53.07,39.37,95.4,53.07,72.83000000000001,1.122,0.4319213313161879,179,183,355
CELL_08,moderate,356,2025-02-16 03:01:01,3.66,3.012,4.218,5.042,6.574,36.32,40.39,17.83,97.4,54.96,43.95,95.393,54.96,79.57000000000001,1.0084,0.7872062663185379,180,183,356
CELL_08,moderate,357,2025-02-16 06:50:10,3.614,3.032,4.222,4.943,5.946,34.79,40.39,10.81,98.14,57.5,53.24,95.383,57.5,87.33,0.9885999999999999,1.1864406779661019,181,184,357
CELL_08,moderate,358,2025-02-16 09:52:53,3.633,3.091,4.208,5.273,6.964,36.45,43.29,14.64,97.64,58.52,50.21,95.375,58.52,83.0,1.0546,0.6605558840922529,182,185,358
CELL_08,moderate,359,2025-02-16 12:14:25,3.606,2.952,4.257,5.77,8.191,32.68,36.45,15.37,96.5,53.84,41.29,95.36,53.84,81.13,1.154,0.5390334572490703,182,186,359
CELL_08,moderate,360,2025-02-16 15:43:15,3.649,3.023,4.201,4.803,6.943,33.4,36.51,29.33,99.21,61.86,42.95,95.354,61.86,69.88,0.9606,0.550467289719626,182,186,360
CELL_08,moderate,361,2025-02-16 18:47:58,3.521,2.902,4.198,5.674,8.249,38.45,41.83,25.6,99.11,55.24,38.44,95.346,55.24,73.50999999999999,1.1348,0.5033009708737864,183,186,361
CELL_08,moderate,362,2025-02-16 21:57:05,3.646,3.026,4.205,5.592,6.989,35.86,39.15,22.66,97.86,54.62,37.96,95.335,54.62,75.2,1.1183999999999998,0.8439513242662849,183,186,362
CELL_08,moderate,363,2025-02-17 01:37:37,3.619,2.933,4.268,4.692,5.796,32.95,38.69,15.0,96.07,66.22,50.38,95.316,66.22,81.07,0.9384,1.2092391304347825,183,187,363
CELL_08,moderate,364,2025-02-17 05:25:41,3.606,3.046,4.235,4.337,5.258,37.52,42.05,9.18,97.59,72.61,59.82,95.31,72.61,88.41,0.8674,1.2909880564603693,184,188,364
CELL_08,moderate,365,2025-02-17 08:48:23,3.67,3.096,4.259,5.12,6.295,36.11,42.14,13.63,97.01,60.04,44.59,95.28,60.04,83.38000000000001,1.024,0.9897872340425535,185,189,365
CELL_08,moderate,366,2025-02-17 12:10:50,3.572,3.002,4.19,5.572,7.209,35.39,38.69,13.51,96.16,56.48,43.41,95.255,56.48,82.64999999999999,1.1144,0.7257177764202816,185,190,366
CELL_08,moderate,367,2025-02-17 15:16:19,3.633,3.072,4.222,5.172,6.368,37.72,42.35,9.88,98.55,60.65,56.36,95.241,60.65,88.67,1.0344,0.9615384615384613,186,191,367
CELL_08,moderate,368,2025-02-17 18:16:54,3.623,3.053,4.193,4.861,7.102,38.07,42.22,17.16,96.0,65.94,48.38,95.232,65.94,78.84,0.9722,0.508701472556894,187,191,368
CELL_08,moderate,369,2025-02-17 21:34:40,3.636,3.074,4.265,5.112,6.562,36.18,39.23,18.48,97.56,61.94,45.78,95.227,61.94,79.08,1.0224,0.8213793103448274,187,191,369
CELL_08,moderate,370,2025-02-18 00:56:31,3.601,2.96,4.262,4.483,5.818,34.48,40.4,19.27,99.95,71.32,56.66,95.225,71.32,80.68,0.8966,0.9752808988764042,188,192,370
CELL_08,moderate,371,2025-02-18 03:35:51,3.641,3.043,4.231,5.205,6.624,36.7,41.99,13.93,99.87,60.07,49.57,95.218,60.07,85.94,1.041,0.8372093023255814,189,193,371
CELL_08,moderate,372,2025-02-18 07:23:27,3.62,3.071,4.205,4.963,6.385,32.04,35.92,11.89,96.77,59.3,51.05,95.203,59.3,84.88,0.9926,0.7974683544303799,189,194,372
CELL_08,moderate,373,2025-02-18 09:56:35,3.628,2.995,4.27,4.533,6.62,34.78,40.5,16.25,99.97,66.33,54.47,95.173,66.33,83.72,0.9066000000000001,0.6109247724005749,190,195,373
CELL_08,moderate,374,2025-02-18 13:33:51,3.656,3.039,4.211,4.5,6.243,34.86,39.52,17.75,99.83,68.38,59.21,95.157,68.38,82.08,0.9,0.672403901319564,190,196,374
CELL_08,moderate,375,2025-02-18 15:54:44,3.577,2.925,4.26,5.724,7.573,35.04,41.66,25.13,99.78,54.71,39.14,95.151,54.71,74.65,1.1448,0.7220118983234179,191,196,375
CELL_08,moderate,376,2025-02-18 18:26:09,3.648,3.091,4.185,5.528,8.156,34.91,38.52,22.2,96.51,53.63,37.49,95.14,53.63,74.31,1.1056,0.4162861491628611,191,196,376
CELL_08,moderate,377,2025-02-18 20:53:24,3.567,2.919,4.194,6.108,8.669,35.97,41.85,13.64,97.88,49.86,41.2,95.129,49.86,84.24,1.2216,0.4978524014057007,192,197,377
CELL_08,moderate,378,2025-02-18 23:50:09,3.556,2.92,4.176,4.406,6.143,31.79,35.16,14.04,96.89,67.7,57.52,95.119,67.7,82.85,0.8812,0.7230857800805989,192,198,378
CELL_08,moderate,379,2025-02-19 03:18:26,3.625,2.958,4.239,5.392,7.145,34.29,40.54,16.78,98.34,51.96,42.32,95.116,51.96,81.56,1.0784,0.730747290359384,193,199,379
CELL_08,moderate,380,2025-02-19 05:51:44,3.547,2.904,4.265,4.87,6.627,35.3,40.5,21.0,99.45,65.56,47.81,95.103,65.56,78.45,0.974,0.7746158224245874,194,199,380
CELL_08,moderate,381,2025-02-19 09:03:46,3.622,3.014,4.271,5.835,7.693,32.22,38.57,24.53,99.11,51.47,38.91,95.096,51.47,74.58,1.167,0.6765339074273414,194,199,381
CELL_08,moderate,382,2025-02-19 12:16:57,3.664,3.075,4.265,5.33,6.733,35.69,39.33,8.01,99.57,55.95,51.17,95.076,55.95,91.55999999999999,1.066,0.8481824661439771,194,200,382
CELL_08,moderate,383,2025-02-19 14:53:00,3.634,2.984,4.259,4.988,6.239,32.11,37.79,14.85,96.18,62.84,48.53,95.066,62.84,81.33000000000001,0.9976,1.0191846522781782,194,201,383
CELL_08,moderate,384,2025-02-19 17:12:16,3.552,2.963,4.232,5.238,6.725,37.07,43.65,25.66,98.13,58.62,43.21,95.064,58.62,72.47,1.0476,0.8533960995292541,195,201,384
CELL_08,moderate,385,2025-02-19 20:22:01,3.557,2.94,4.245,5.136,6.355,33.78,37.7,17.17,98.59,56.89,47.01,95.035,56.89,81.42,1.0272000000000001,1.0705496308449547,195,202,385
CELL_08,moderate,386,2025-02-20 00:04:36,3.591,2.977,4.198,4.832,7.228,36.83,42.0,15.55,97.31,60.12,52.62,95.006,60.12,81.76,0.9663999999999999,0.5095993322203676,196,203,386
CELL_08,moderate,387,2025-02-20 02:47:02,3.625,2.969,4.263,5.064,7.526,34.75,38.72,14.53,98.59,56.77,49.2,94.972,56.77,84.06,1.0128,0.5255889520714867,196,204,387
CELL_08,moderate,388,2025-02-20 06:28:42,3.661,3.006,4.244,4.994,6.954,34.84,41.54,8.53,96.49,58.74,51.63,94.964,58.74,87.96,0.9987999999999999,0.6316326530612245,197,205,388
CELL_08,moderate,389,2025-02-20 09:44:45,3.629,3.033,4.258,5.452,7.997,34.99,39.29,23.1,99.98,53.35,42.67,94.961,53.35,76.88,1.0904,0.48133595284872305,197,205,389
CELL_08,moderate,390,2025-02-20 12:03:27,3.609,2.932,4.267,5.2,7.019,36.2,42.98,18.58,97.3,60.29,44.17,94.96,60.29,78.72,1.04,0.7339197361187468,198,205,390
CELL_08,moderate,391,2025-02-20 15:03:21,3.575,2.946,4.18,5.405,6.87,34.47,40.18,26.13,99.11,56.07,42.2,94.943,56.07,72.98,1.081,0.8423208191126278,199,205,391
CELL_08,moderate,392,2025-02-20 18:11:43,3.586,2.97,4.192,5.182,7.48,33.75,40.51,16.4,98.56,53.92,48.36,94.941,53.92,82.16,1.0364,0.5317667536988686,200,206,392
CELL_08,moderate,393,2025-02-20 21:08:32,3.648,3.077,4.223,4.822,7.017,37.65,41.67,7.96,99.84,64.7,58.15,94.94,64.7,91.88000000000001,0.9644,0.5220956719817766,201,207,393
CELL_08,moderate,394,2025-02-20 23:47:24,3.653,3.023,4.271,5.114,6.153,34.99,39.02,22.83,96.7,57.45,44.59,94.914,57.45,73.87,1.0228,1.2011549566891242,201,207,394
CELL_08,moderate,395,2025-02-21 03:08:04,3.649,3.091,4.182,4.653,5.902,33.62,39.16,17.78,96.7,64.47,49.42,94.901,64.47,78.92,0.9305999999999999,0.8734987990392311,201,207,395
CELL_08,moderate,396,2025-02-21 05:41:49,3.64,3.051,4.245,5.357,6.828,33.53,37.3,15.26,97.2,53.89,43.98,94.898,53.89,81.94,1.0714000000000001,0.8116927260367096,201,208,396
CELL_08,moderate,397,2025-02-21 08:51:02,3.593,2.91,4.259,4.123,5.186,33.56,36.56,11.7,96.23,73.45,59.73,94.879,73.45,84.53,0.8246,1.2690498588899346,201,209,397
